user_id,day_index,sleep_duration,step_count,resting_heart_rate,stress_level,sleep_onset_time,HR_day_avg,HR_sleep_min
13,23,6.9,1918,66.2,0.44,1320,93.1,45.5
13,24,7.12,92,70.5,0.41,1320,89.4,57.2
13,25,7.69,3035,60.0,0.38,1320,88.4,46.0
13,26,5.76,0,82.7,0.44,1356,97.2,56.6
13,27,4.95,620,73.7,0.39,1374,92.4,56.5
13,28,5.75,0,64.9,0.38,1346,96.1,61.4
13,29,8.13,3266,68.9,0.4,1402,98.2,45.8
13,30,6.45,2611,78.9,0.41,1320,94.0,49.2
13,31,8.1,3497,74.3,0.36,1334,95.3,63.3
13,32,8.47,3680,66.6,0.37,1320,94.6,49.5
13,33,4.59,1491,60.8,0.33,1550,97.0,52.4
13,34,6.43,4650,57.6,0.32,1336,104.1,59.8
13,35,7.13,1800,72.3,0.29,1320,99.5,52.8
13,36,6.48,3942,68.2,0.24,1489,102.2,63.0
13,37,7.71,817,58.3,0.25,1465,96.9,59.5
13,38,8.02,786,69.0,0.21,1399,110.0,60.4
13,39,6.76,1926,67.2,0.28,1320,110.0,53.4
13,40,6.85,2507,75.5,0.23,1373,89.8,56.7
13,41,7.73,3324,71.6,0.22,1427,107.0,53.8
13,42,5.49,963,78.6,0.28,1470,106.1,57.4
13,43,8.14,4452,65.5,0.32,1320,109.4,54.8
13,44,7.99,1147,66.5,0.41,1543,95.9,40.3
13,45,9.0,2431,63.1,0.38,1378,97.0,50.4
13,46,8.13,4467,67.6,0.35,1523,95.3,49.9
13,47,7.48,1313,72.9,0.32,1419,88.2,48.0
13,48,7.63,679,77.3,0.36,1466,89.0,48.1
13,49,9.0,3785,79.4,0.33,1354,94.4,53.2
13,50,6.6,1147,79.3,0.33,1515,110.0,62.7
13,51,7.89,4279,69.2,0.3,1396,110.0,57.4
13,52,7.08,1987,69.0,0.24,1564,105.8,52.9
13,53,7.08,1101,76.9,0.22,1378,89.9,44.9
13,54,6.86,2015,72.6,0.25,1377,92.0,56.6
13,55,8.09,2389,70.0,0.24,1452,110.0,49.9
13,56,6.67,1435,56.0,0.23,1320,100.2,49.7
13,57,6.5,1022,68.6,0.23,1412,95.0,48.2
13,58,4.76,0,66.5,0.27,1524,90.7,43.6
13,59,7.2,3722,68.0,0.27,1495,96.8,54.1
13,60,6.77,1388,76.8,0.36,1626,93.2,43.5
13,61,7.75,2083,64.8,0.34,1597,89.3,40.0
13,62,7.68,1079,65.0,0.31,1357,96.7,41.3
13,63,6.82,1267,72.4,0.42,1468,92.8,43.8
13,64,7.49,3849,61.9,0.49,1362,85.1,50.8
13,65,8.64,1698,76.1,0.52,1464,101.8,45.4
13,66,7.09,579,61.7,0.47,1490,94.6,50.0
13,67,7.88,795,69.5,0.45,1337,87.6,47.0
13,68,7.34,951,73.2,0.45,1377,99.4,42.3
13,69,8.53,770,56.9,0.48,1416,91.8,41.1
14,0,5.62,459,79.2,0.36,1524,79.8,47.8
14,1,4.62,2319,73.9,0.37,1434,89.2,55.4
14,2,6.69,3053,76.3,0.4,1324,82.4,47.6
14,3,4.9,3056,71.7,0.32,1715,81.7,51.5
14,4,5.13,18789,79.7,0.33,1509,103.1,51.7
14,5,6.35,6163,78.9,0.36,1583,80.7,65.2
14,6,7.83,7466,72.0,0.43,1354,86.3,46.2
14,7,4.59,15151,75.3,0.39,1598,89.3,63.3
14,8,5.75,10012,59.0,0.35,1569,93.8,60.7
14,9,4.48,14377,77.9,0.32,1704,95.4,57.6
14,10,5.43,1908,71.6,0.4,1537,92.3,53.1
14,11,5.6,0,78.2,0.44,1543,101.7,56.2
14,12,3.5,2980,79.1,0.4,1609,95.1,50.7
14,13,4.97,2540,80.6,0.46,1588,91.7,47.3
14,14,5.07,258,76.3,0.44,1448,95.5,53.2
14,15,5.11,2642,80.8,0.41,1591,84.2,42.5
14,16,3.71,9351,77.4,0.37,1648,95.0,53.7
14,17,7.65,1542,77.1,0.32,1536,96.8,46.1
14,18,4.84,2524,93.1,0.28,1574,97.4,48.5
14,19,5.77,0,90.4,0.29,1547,90.3,40.4
14,20,5.05,5020,76.7,0.25,1549,94.4,52.2
14,21,5.04,14503,81.6,0.32,1565,87.2,40.0
14,22,5.15,1499,77.9,0.29,1703,87.9,51.8
14,23,6.06,2668,82.5,0.32,1447,92.1,41.2
14,24,4.31,421,78.2,0.35,1614,88.4,44.4
14,25,4.08,6136,95.0,0.3,1525,88.9,59.3
14,26,5.78,0,85.5,0.25,1570,90.9,45.8
14,27,3.8,0,90.6,0.26,1639,101.6,44.4
14,28,5.51,1098,70.6,0.33,1655,94.0,54.7
14,29,6.01,1642,80.1,0.33,1529,102.5,44.3
14,30,5.41,0,92.4,0.3,1574,89.9,56.6
14,31,5.21,3962,87.9,0.37,1663,96.9,48.0
14,32,6.31,4209,85.9,0.34,1572,103.6,53.7
14,33,5.61,2185,73.7,0.42,1435,104.4,55.1
14,34,4.34,5165,79.6,0.37,1521,96.2,52.0
14,35,6.14,4730,72.5,0.4,1530,97.7,44.4
14,36,6.26,373,90.1,0.43,1516,90.0,40.0
14,37,4.1,610,88.9,0.36,1521,92.1,45.1
14,38,6.5,973,70.4,0.35,1512,103.3,40.0
14,39,8.01,2460,89.7,0.3,1563,98.2,48.9
14,40,6.46,5373,79.6,0.29,1444,104.2,56.4
14,41,7.51,2910,95.0,0.37,1536,91.9,40.3
14,42,6.45,5305,89.4,0.34,1612,102.7,48.0
14,43,5.39,1248,90.4,0.3,1718,102.2,59.8
14,44,5.79,0,91.9,0.29,1661,110.0,44.2
14,45,5.96,710,76.6,0.3,1380,105.9,40.0
14,46,7.32,2629,84.0,0.36,1636,97.3,64.2
14,47,6.04,2688,64.5,0.32,1541,94.9,52.3
14,48,5.89,974,84.9,0.35,1535,110.0,52.6
14,49,7.48,3413,72.5,0.29,1726,89.1,56.8
14,50,6.81,1015,73.4,0.34,1521,110.0,44.8
14,51,8.53,1607,82.7,0.35,1467,97.9,49.0
14,52,6.77,969,72.9,0.29,1468,89.3,58.0
14,53,7.56,2317,95.0,0.28,1552,99.7,56.3
14,54,6.71,2055,79.6,0.32,1589,107.3,50.6
14,55,5.82,0,85.3,0.3,1435,100.5,55.0
14,56,7.39,2108,95.0,0.25,1605,101.5,41.2
14,57,4.67,1512,81.9,0.24,1557,98.5,48.0
14,58,7.02,1992,84.9,0.25,1604,99.2,48.4
14,59,6.53,851,84.3,0.25,1424,97.5,48.7
14,60,7.82,1578,79.9,0.31,1482,102.3,58.2
14,61,7.74,2265,74.3,0.33,1400,100.9,49.2
14,62,5.51,1300,89.0,0.27,1580,97.1,54.7
14,63,4.99,0,95.0,0.35,1529,108.6,60.1
14,64,7.56,3105,88.6,0.38,1512,97.6,54.2
14,65,6.37,1609,87.4,0.37,1320,95.3,54.0
14,66,7.38,1299,83.3,0.37,1497,103.3,59.8
14,67,5.67,0,95.0,0.32,1496,102.6,44.9
14,68,6.77,1333,75.7,0.37,1494,101.9,51.3
14,69,7.58,259,86.3,0.34,1335,98.8,53.9
15,0,7.23,7228,72.5,0.09,1422,78.2,66.8
15,1,7.07,2904,61.5,0.14,1547,88.1,64.2
15,2,4.72,2493,74.7,0.17,1460,90.1,70.4
15,3,7.74,4389,60.9,0.26,1522,79.6,65.0
15,4,8.24,9533,70.8,0.38,1689,71.9,62.4
15,5,7.07,4666,69.9,0.33,1478,77.8,63.2
15,6,7.27,22183,65.6,0.3,1564,95.7,69.5
15,7,7.24,25000,63.5,0.36,1499,88.6,68.0
15,8,6.13,19185,71.1,0.35,1577,78.7,63.2
15,9,8.43,21654,67.0,0.35,1427,81.3,64.6
15,10,9.0,7649,61.1,0.28,1334,86.6,66.4
15,11,7.91,18532,74.4,0.34,1483,86.4,68.6
15,12,3.96,14267,81.6,0.43,1520,95.1,62.1
15,13,7.2,7805,75.6,0.43,1428,96.0,71.2
15,14,6.28,6584,65.8,0.38,1427,79.3,73.3
15,15,6.79,25000,73.7,0.32,1397,83.3,75.0
15,16,6.16,13902,62.3,0.44,1434,87.0,73.0
15,17,7.2,5423,69.8,0.41,1592,90.0,72.2
15,18,6.97,5470,69.6,0.4,1333,89.7,71.3
15,19,7.71,6377,80.5,0.34,1534,84.3,63.1
15,20,4.53,11158,77.0,0.29,1320,87.0,70.0
15,21,4.49,841,79.0,0.29,1320,103.8,64.5
15,22,8.1,13645,66.3,0.29,1445,92.1,55.9
15,23,6.64,7770,78.3,0.34,1439,84.6,67.9
15,24,7.67,18824,69.1,0.39,1320,82.6,75.0
15,25,7.25,5361,59.8,0.36,1487,83.1,73.1
15,26,7.69,5560,74.8,0.43,1431,92.5,60.4
15,27,9.0,4743,76.9,0.36,1393,97.0,65.1
15,28,7.88,17509,63.6,0.34,1426,77.0,64.0
15,29,7.96,13654,69.2,0.28,1424,84.3,65.3
15,30,8.08,14323,73.1,0.29,1396,85.2,64.9
15,31,7.02,5399,69.8,0.25,1476,85.6,62.6
15,32,9.0,20598,66.0,0.24,1320,82.9,69.0
15,33,7.01,1391,71.2,0.22,1320,103.4,63.6
15,34,6.66,9281,86.5,0.25,1435,86.1,64.4
15,35,8.18,9230,88.4,0.22,1529,95.9,62.1
15,36,7.59,4713,54.8,0.29,1410,92.0,72.6
15,37,8.73,8045,64.4,0.29,1403,99.3,60.2
15,38,7.99,15663,88.0,0.28,1481,100.6,67.9
15,39,7.63,25000,75.1,0.28,1380,83.0,58.6
15,40,8.39,13509,68.7,0.26,1413,89.7,65.9
15,41,6.93,8596,60.6,0.36,1320,89.3,62.6
15,42,7.72,14320,72.4,0.32,1320,80.0,67.6
15,43,6.9,25000,82.0,0.36,1397,90.4,54.5
15,44,8.99,14663,60.3,0.38,1456,82.9,44.4
15,45,7.34,11499,66.2,0.33,1438,101.0,73.1
15,46,8.75,12997,63.1,0.3,1426,88.6,67.2
15,47,6.71,13277,77.0,0.36,1441,87.5,65.1
15,48,8.12,1640,73.2,0.4,1320,81.3,65.4
15,49,7.86,3478,90.8,0.34,1360,88.1,54.0
15,50,5.89,4585,83.9,0.28,1372,87.2,57.6
15,51,6.53,10701,83.0,0.33,1443,96.1,52.1
15,52,8.41,5586,81.5,0.32,1518,83.8,60.2
15,53,8.12,6570,87.6,0.3,1348,103.7,53.2
15,54,7.37,3168,84.7,0.33,1397,88.7,54.8
15,55,8.4,2706,80.3,0.31,1350,85.9,54.8
15,56,6.55,17656,75.1,0.41,1393,91.2,46.4
15,57,6.58,7293,92.1,0.37,1442,97.8,44.7
15,58,5.36,2881,81.2,0.39,1453,106.8,52.0
15,59,6.05,10451,81.6,0.36,1320,97.1,60.6
15,60,7.46,7510,88.2,0.46,1386,88.7,61.3
15,61,7.21,6000,78.9,0.44,1376,100.5,54.2
15,62,8.75,4326,84.0,0.42,1492,90.9,55.5
15,63,7.68,11990,90.3,0.43,1577,81.8,49.5
15,64,7.42,12645,79.2,0.49,1463,90.5,44.3
15,65,6.74,8375,70.1,0.42,1443,82.4,55.9
15,66,6.45,2298,93.9,0.44,1459,100.2,58.7
15,67,6.96,4973,86.5,0.43,1443,96.7,58.5
15,68,8.28,6803,81.8,0.37,1368,98.7,47.7
15,69,8.17,25000,83.2,0.35,1494,88.6,52.6
16,0,5.93,2875,79.1,0.2,1501,92.4,56.8
16,1,4.31,11185,77.1,0.17,1573,99.2,56.4
16,2,7.04,6518,53.4,0.21,1390,81.8,46.6
16,3,5.62,12127,60.4,0.2,1399,78.7,53.9
16,4,7.26,5192,70.0,0.23,1479,73.9,61.5
16,5,6.23,6302,47.4,0.25,1511,86.6,52.8
16,6,6.27,3656,75.0,0.29,1335,93.0,59.5
16,7,5.65,10070,77.2,0.27,1515,97.6,56.8
16,8,5.47,0,77.5,0.27,1428,86.7,49.6
16,9,5.41,12581,88.0,0.24,1526,99.5,60.3
16,10,7.77,6846,85.1,0.24,1526,94.9,43.7
16,11,4.9,8397,81.3,0.21,1410,89.3,63.1
16,12,5.7,765,76.0,0.28,1463,91.5,51.6
16,13,8.34,3674,67.1,0.25,1393,77.2,49.6
16,14,6.63,2758,87.3,0.23,1349,92.5,60.3
16,15,5.43,3416,86.4,0.21,1320,87.4,62.2
16,16,6.45,4154,76.0,0.26,1628,87.0,66.0
16,17,6.85,7725,67.1,0.25,1382,82.0,61.5
16,18,5.29,0,73.7,0.21,1332,107.9,62.2
16,19,7.04,6214,72.1,0.27,1345,91.9,50.2
16,20,6.15,5785,77.9,0.34,1516,96.0,65.1
16,21,6.92,10636,69.7,0.36,1368,93.9,51.6
16,22,6.73,2866,75.2,0.42,1534,79.9,60.1
16,23,6.5,6596,87.5,0.39,1516,86.0,49.3
16,24,7.36,1947,93.3,0.33,1343,87.5,52.2
16,25,8.64,7149,75.7,0.42,1458,93.8,47.1
16,26,5.69,3115,81.1,0.41,1320,93.0,62.3
16,27,8.7,5527,81.7,0.42,1320,88.8,60.1
16,28,5.69,9464,94.8,0.35,1320,96.7,65.5
16,29,7.96,2486,92.0,0.31,1355,89.0,52.4
16,30,6.97,3673,69.0,0.32,1410,103.2,62.9
16,31,6.41,14773,53.7,0.29,1592,93.1,51.8
16,32,6.43,6540,81.2,0.34,1430,107.0,54.2
16,33,5.56,2662,89.9,0.32,1327,93.4,60.0
16,34,5.23,5800,88.4,0.37,1320,105.1,60.2
16,35,7.4,5068,67.6,0.32,1552,98.2,65.4
16,36,8.84,7265,78.4,0.33,1399,92.8,54.5
16,37,8.25,4630,81.4,0.36,1453,78.0,54.3
16,38,8.35,7829,84.1,0.37,1463,97.4,58.2
16,39,9.0,8825,88.6,0.42,1411,93.6,46.4
16,40,6.68,4809,71.1,0.41,1584,96.5,57.3
16,41,6.4,12251,89.0,0.42,1346,92.9,53.5
16,42,9.0,5069,78.8,0.43,1490,94.9,60.1
16,43,8.65,7944,74.9,0.39,1320,97.1,56.7
16,44,5.42,885,87.0,0.35,1536,108.0,50.4
16,45,6.33,8029,75.1,0.34,1425,104.7,59.0
16,46,7.39,2241,79.9,0.34,1472,94.6,63.6
16,47,7.31,4309,79.1,0.29,1419,93.7,55.0
16,48,8.14,7053,86.2,0.26,1463,83.6,56.5
16,49,8.39,9098,83.2,0.25,1444,94.9,41.7
16,50,6.58,7892,77.6,0.22,1435,104.0,49.2
16,51,6.41,3964,65.2,0.32,1320,98.4,61.7
16,52,7.19,9088,89.1,0.34,1405,96.5,64.5
16,53,7.2,2811,79.3,0.31,1541,90.5,53.3
16,54,8.0,2636,95.0,0.29,1386,94.1,48.9
16,55,9.0,6010,86.5,0.27,1417,101.5,50.7
16,56,6.16,3701,83.4,0.39,1320,98.0,40.0
16,57,8.35,5421,83.9,0.43,1553,88.0,56.8
16,58,7.51,8883,76.8,0.49,1320,92.1,59.1
16,59,8.49,2718,80.1,0.46,1382,84.8,53.4
16,60,7.66,7818,71.6,0.41,1320,105.1,47.5
16,61,6.09,1707,80.7,0.4,1320,83.6,48.3
16,62,8.56,5986,75.6,0.42,1392,91.4,43.4
16,63,7.57,6810,76.1,0.36,1325,95.6,50.9
16,64,8.72,13214,84.4,0.35,1410,96.2,43.1
16,65,7.81,281,80.3,0.43,1320,85.0,40.0
16,66,8.05,10610,82.8,0.43,1382,86.1,43.1
16,67,9.0,4372,78.4,0.36,1389,98.2,43.7
16,68,7.11,18430,82.0,0.37,1360,88.5,47.6
16,69,6.5,3437,80.7,0.35,1497,93.8,51.4
17,0,5.46,2816,76.2,0.26,1320,101.2,50.8
17,1,7.06,1090,75.9,0.28,1487,81.0,50.4
17,2,7.76,1751,66.2,0.27,1320,102.0,53.5
17,3,7.91,3525,74.3,0.4,1320,85.4,43.7
17,4,8.6,5212,66.3,0.37,1320,96.5,49.2
17,5,8.77,6396,76.2,0.35,1408,89.0,55.0
17,6,9.0,3294,74.6,0.42,1424,97.3,44.5
17,7,9.0,1950,62.0,0.34,1373,92.9,48.6
17,8,8.77,3753,70.3,0.34,1418,99.1,60.2
17,9,6.71,4240,59.7,0.36,1486,90.0,54.7
17,10,8.81,6769,72.8,0.38,1379,91.7,49.9
17,11,9.0,6963,62.3,0.32,1486,93.2,49.0
17,12,8.32,9143,72.4,0.35,1320,82.1,49.6
17,13,8.12,569,64.2,0.44,1399,75.3,50.4
17,14,8.29,7710,69.6,0.42,1320,86.6,49.2
17,15,6.16,338,65.3,0.37,1379,93.9,53.2
17,16,7.75,966,69.2,0.42,1520,79.9,40.0
17,17,7.58,1913,74.7,0.36,1533,85.7,52.6
17,18,6.6,2340,76.0,0.37,1341,82.0,40.7
17,19,7.54,5399,67.9,0.35,1320,78.5,56.7
17,20,8.63,5923,73.3,0.35,1455,79.1,50.1
17,21,8.25,2869,64.9,0.32,1459,92.1,46.1
17,22,8.02,4561,59.6,0.32,1435,90.0,47.2
17,23,7.96,2927,61.8,0.29,1381,84.9,45.4
17,24,9.0,8699,65.9,0.37,1338,87.7,40.0
17,25,8.79,5318,80.0,0.38,1439,82.5,49.0
17,26,8.77,3932,63.4,0.38,1382,92.3,51.4
17,27,9.0,2116,69.4,0.37,1540,93.2,42.9
17,28,9.0,4098,66.3,0.34,1324,82.5,41.3
17,29,8.58,3055,53.1,0.3,1426,76.0,42.2
17,30,9.0,8073,66.3,0.42,1403,94.3,52.3
17,31,9.0,6107,68.2,0.35,1320,88.4,52.4
17,32,9.0,7987,79.9,0.32,1479,72.7,43.4
17,33,7.64,2099,65.3,0.31,1424,75.5,45.1
17,34,9.0,8533,65.7,0.31,1320,70.3,40.0
17,35,9.0,3848,70.0,0.31,1451,83.7,46.1
17,36,8.88,8943,60.0,0.34,1377,87.3,40.0
17,37,5.92,4163,78.5,0.28,1320,90.2,41.1
17,38,8.59,1873,95.0,0.3,1505,87.3,40.0
17,39,6.72,6123,70.0,0.3,1408,83.2,59.6
17,40,8.83,4153,82.1,0.27,1407,89.5,56.3
17,41,8.6,1852,68.1,0.25,1320,82.4,54.1
17,42,6.73,2358,57.5,0.33,1418,91.6,53.4
17,43,8.38,1671,54.6,0.28,1378,83.9,45.8
17,44,9.0,4122,61.7,0.23,1480,90.2,47.5
17,45,7.31,7599,59.8,0.28,1419,96.1,50.0
17,46,6.79,1020,65.7,0.27,1415,90.6,49.0
17,47,7.04,1990,73.0,0.3,1362,95.0,50.6
17,48,4.78,0,71.5,0.31,1450,86.1,50.3
17,49,7.91,1336,75.5,0.34,1320,96.0,48.1
17,50,7.49,1295,78.2,0.36,1389,80.3,41.1
17,51,8.09,2552,62.6,0.34,1350,75.0,49.2
17,52,6.59,4338,59.9,0.28,1320,88.4,50.8
17,53,6.24,171,73.0,0.28,1404,84.7,50.3
17,54,8.13,1244,66.1,0.36,1374,83.5,51.5
17,55,9.0,1453,65.1,0.35,1323,99.5,56.2
17,56,9.0,459,67.1,0.36,1320,94.4,51.4
17,57,9.0,3337,62.7,0.31,1320,89.1,47.8
17,58,9.0,6751,72.0,0.28,1380,87.4,45.7
17,59,9.0,8017,67.8,0.33,1320,94.5,42.3
17,60,6.78,3846,66.4,0.31,1332,80.2,55.1
17,61,9.0,1913,71.4,0.35,1458,97.3,51.4
17,62,8.78,818,66.6,0.38,1320,79.1,51.2
17,63,7.26,6291,66.3,0.41,1335,80.6,53.3
17,64,8.21,1775,58.6,0.43,1496,88.2,56.2
17,65,8.03,1925,72.3,0.39,1462,99.0,45.1
17,66,7.66,7121,70.0,0.35,1473,92.0,54.4
17,67,9.0,4236,72.7,0.29,1320,81.8,51.5
17,68,7.69,6316,62.6,0.36,1320,83.5,49.6
17,69,8.13,559,76.7,0.35,1320,75.8,50.6
18,0,7.56,2226,59.8,0.23,1397,91.4,53.6
18,1,7.36,1928,60.9,0.24,1493,86.1,49.6
18,2,7.91,1722,56.7,0.27,1491,95.1,47.1
18,3,7.57,8838,68.6,0.4,1328,84.2,54.3
18,4,5.15,0,76.5,0.34,1428,98.0,43.9
18,5,6.54,7839,68.4,0.29,1376,89.5,53.3
18,6,8.42,2612,72.1,0.32,1320,93.5,41.6
18,7,6.84,2626,71.6,0.27,1372,89.3,45.4
18,8,6.79,2023,80.3,0.29,1419,95.3,44.2
18,9,7.63,1950,65.6,0.33,1471,99.2,43.5
18,10,4.35,2000,79.6,0.3,1489,92.6,43.7
18,11,6.78,994,79.7,0.36,1524,101.4,55.8
18,12,5.77,81,68.8,0.37,1330,96.9,42.5
18,13,5.26,1448,72.6,0.33,1525,94.3,52.8
18,14,7.25,2174,74.1,0.39,1320,98.3,45.0
18,15,6.01,1431,74.7,0.31,1327,83.3,57.9
18,16,6.93,3513,75.5,0.32,1410,97.6,51.5
18,17,7.38,5388,82.7,0.32,1452,87.3,65.4
18,18,6.98,2590,67.8,0.32,1531,105.7,43.8
18,19,7.36,2714,77.5,0.37,1525,106.5,49.8
18,20,7.63,4790,69.9,0.32,1538,95.8,59.9
18,21,6.92,2534,84.9,0.3,1372,98.3,57.2
18,22,6.11,2445,76.6,0.35,1532,95.4,61.1
18,23,7.16,2335,64.3,0.41,1328,98.5,50.0
18,24,8.44,3943,65.8,0.37,1433,87.8,46.1
18,25,9.0,1368,70.9,0.36,1370,83.7,53.9
18,26,4.47,0,77.8,0.33,1320,99.5,52.9
18,27,7.88,2671,79.4,0.38,1401,92.4,58.9
18,28,7.05,1438,75.8,0.38,1403,103.9,50.0
18,29,7.71,2062,53.1,0.38,1320,98.1,40.0
18,30,7.66,2225,74.7,0.36,1320,91.4,44.8
18,31,7.31,2490,81.0,0.36,1391,89.0,46.2
18,32,6.17,2466,87.1,0.47,1361,100.1,56.6
18,33,8.12,3796,79.9,0.44,1523,87.8,52.3
18,34,8.62,910,71.9,0.37,1320,92.9,40.1
18,35,8.03,2150,82.7,0.32,1320,98.8,40.0
18,36,6.76,3101,69.4,0.29,1320,91.4,49.5
18,37,5.42,999,77.1,0.36,1574,100.3,44.5
18,38,8.25,459,83.3,0.35,1402,96.5,45.4
18,39,6.35,1789,63.5,0.37,1416,86.9,52.5
18,40,9.0,1630,78.2,0.42,1558,87.0,51.2
18,41,9.0,4275,81.8,0.48,1393,88.0,53.5
18,42,6.74,817,78.5,0.45,1622,91.9,51.5
18,43,8.05,1573,90.5,0.45,1484,92.9,41.1
18,44,6.4,793,74.4,0.45,1470,94.2,49.5
18,45,7.21,1028,84.6,0.5,1576,90.3,57.6
18,46,6.05,4513,85.2,0.49,1326,87.4,51.9
18,47,7.63,4641,64.7,0.44,1344,100.0,45.3
18,48,6.42,3430,79.1,0.43,1438,88.8,57.7
18,49,9.0,2160,81.8,0.42,1377,79.5,40.0
18,50,8.41,427,77.4,0.38,1420,87.7,48.3
18,51,7.24,6626,74.4,0.38,1378,87.0,54.4
18,52,9.0,405,80.5,0.39,1345,81.8,48.1
18,53,7.23,3648,66.3,0.46,1423,78.5,52.5
18,54,9.0,1069,67.7,0.41,1450,101.8,56.0
18,55,7.93,4341,85.0,0.35,1638,99.4,49.4
18,56,8.0,4440,68.5,0.37,1459,85.8,58.2
18,57,7.22,1818,75.9,0.32,1426,93.3,48.6
18,58,7.22,2689,84.1,0.27,1466,81.0,53.3
18,59,5.72,2219,84.5,0.36,1474,89.7,48.8
18,60,6.28,1972,70.8,0.36,1624,91.4,48.4
18,61,5.57,0,88.8,0.4,1463,79.4,47.8
18,62,5.68,0,85.9,0.41,1448,91.9,56.0
18,63,7.01,3894,92.9,0.35,1467,86.0,42.9
18,64,7.59,1540,73.6,0.32,1444,81.1,40.8
18,65,5.46,2522,82.7,0.31,1452,93.5,47.5
18,66,8.45,2903,83.9,0.29,1402,82.4,44.7
18,67,7.1,493,76.2,0.29,1456,102.8,56.3
18,68,9.0,4246,88.4,0.31,1495,80.0,48.9
18,69,8.94,248,85.9,0.36,1424,75.9,50.8
19,0,8.73,11279,75.1,0.08,1430,81.5,56.6
19,1,6.84,8504,72.2,0.17,1360,76.1,58.9
19,2,7.21,10770,75.6,0.23,1320,90.8,52.3
19,3,6.17,2899,65.0,0.28,1397,82.3,56.8
19,4,5.65,1938,74.4,0.33,1320,83.4,75.0
19,5,7.26,7724,62.8,0.34,1411,90.0,66.0
19,6,6.1,17300,71.1,0.34,1320,84.4,62.6
19,7,6.36,8254,66.0,0.27,1354,88.3,61.8
19,8,5.74,2988,76.6,0.25,1320,97.0,67.5
19,9,9.0,4684,67.5,0.24,1355,79.1,59.9
19,10,6.15,6432,74.4,0.23,1413,93.0,60.5
19,11,7.61,1244,73.9,0.22,1320,83.2,63.9
19,12,7.14,2289,69.6,0.29,1320,84.1,62.4
19,13,7.52,6332,60.1,0.31,1343,85.1,65.3
19,14,7.72,6513,72.7,0.37,1401,85.1,67.1
19,15,8.1,3712,68.7,0.32,1320,85.0,62.6
19,16,8.05,5225,77.1,0.32,1427,83.2,57.0
19,17,7.25,5955,65.7,0.27,1417,79.8,61.5
19,18,7.37,6714,67.1,0.24,1320,96.0,67.7
19,19,7.78,10217,65.6,0.24,1320,76.5,66.2
19,20,7.8,4249,75.3,0.3,1331,89.8,65.0
19,21,8.52,3957,64.6,0.31,1407,84.9,49.8
19,22,8.98,19521,70.1,0.44,1351,85.4,62.5
19,23,6.73,1297,65.4,0.45,1320,83.3,58.8
19,24,7.37,8540,49.9,0.43,1379,85.5,60.5
19,25,6.02,6219,72.4,0.35,1334,88.1,71.4
19,26,6.71,3788,68.0,0.32,1320,97.1,54.0
19,27,6.51,1920,77.7,0.44,1526,88.0,56.4
19,28,8.07,2551,59.6,0.4,1320,98.3,57.4
19,29,7.02,10134,68.1,0.34,1320,77.1,65.9
19,30,6.39,6657,87.3,0.34,1382,86.9,55.0
19,31,7.1,2290,78.1,0.3,1419,104.2,67.7
19,32,7.63,6538,77.8,0.3,1320,90.3,58.2
19,33,7.64,11937,66.9,0.37,1523,90.8,59.9
19,34,6.84,4833,70.3,0.32,1320,87.9,64.5
19,35,7.45,3961,65.4,0.31,1480,89.4,65.7
19,36,8.16,11164,78.7,0.32,1371,83.6,63.6
19,37,6.12,9585,77.7,0.28,1409,83.9,57.3
19,38,5.01,9560,84.9,0.28,1320,85.8,59.9
19,39,6.98,5016,69.5,0.24,1581,92.8,62.8
19,40,6.55,14428,75.1,0.28,1352,99.0,69.9
19,41,8.81,11688,73.9,0.27,1415,80.6,60.7
19,42,6.57,5811,71.5,0.37,1340,93.3,67.2
19,43,5.89,25000,81.6,0.35,1320,87.0,68.3
19,44,7.38,3755,59.8,0.34,1344,95.2,64.7
19,45,6.98,13929,83.3,0.37,1344,78.1,60.2
19,46,7.25,5622,75.2,0.34,1379,83.1,56.8
19,47,7.17,7276,72.6,0.35,1383,70.1,62.5
19,48,5.86,5538,83.2,0.3,1405,88.7,62.0
19,49,8.58,3827,89.8,0.28,1368,79.5,58.7
19,50,6.76,887,78.9,0.38,1434,94.1,59.7
19,51,5.68,0,81.1,0.4,1429,86.4,58.3
19,52,5.38,2202,78.5,0.44,1342,92.7,52.4
19,53,7.36,6687,83.8,0.52,1320,88.1,57.4
19,54,5.76,0,76.7,0.52,1412,85.2,56.9
19,55,6.89,2339,89.9,0.47,1463,83.3,67.6
19,56,7.48,3541,89.3,0.53,1395,91.5,64.5
19,57,8.41,4121,87.9,0.45,1420,89.6,63.3
19,58,7.89,8311,76.8,0.51,1460,86.9,68.0
19,59,7.21,15310,72.0,0.49,1430,87.4,66.6
19,60,7.65,1818,95.0,0.44,1505,84.7,60.4
19,61,5.36,15665,79.8,0.41,1320,88.7,59.9
19,62,8.5,7843,87.1,0.46,1506,103.6,55.5
19,63,7.47,410,68.8,0.41,1464,81.4,40.1
19,64,7.55,5473,75.3,0.41,1325,82.4,61.5
19,65,7.83,5612,84.7,0.41,1656,82.5,59.0
19,66,7.26,4599,79.7,0.4,1497,84.4,53.3
19,67,6.33,9833,88.5,0.49,1410,90.0,67.3
19,68,7.68,6399,80.3,0.46,1548,77.7,66.8
